date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:30:07	273468/273468	---M-Z	200	added ('OK')	application/x-javascript	etag:%2242c3c-6708bb8f-97a3eff11309680e;gz%22	https://carnagemusic.com/wp-content/themes/sonaar/dist/js/sonaar.scripts.min.js?ver=4.27	./carnage_website_backup_full/carnagemusic.com/wp-content/themes/sonaar/dist/js/sonaar.scripts.minaa80.js	(from https://carnagemusic.com/)
11:30:08	1499/1499	---M-Z	200	added ('OK')	application/x-javascript	etag:%225db-6708bb8e-5ad1ccc086ea0695;gz%22	https://carnagemusic.com/wp-includes/js/hoverIntent.min.js?ver=1.10.2	./carnage_website_backup_full/carnagemusic.com/wp-includes/js/hoverIntent.min3e5a.js	(from https://carnagemusic.com/)
11:30:09	37996/37996	---M-Z	200	added ('OK')	application/x-javascript	etag:%22946c-67efff87-94b68c73723b39d0;gz%22	https://carnagemusic.com/wp-content/plugins/megamenu/js/maxmegamenu.js?ver=3.5	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/megamenu/js/maxmegamenu1bba.js	(from https://carnagemusic.com/)
11:30:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:10%20GMT	https://carnagemusic.com/wp-content/plugins/elementor-for-sonaar/assets/js/sonaar-addons-elementor.min.js?ver=2.4.0	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/elementor-for-sonaar/assets/js/sonaar-addons-elementor.min8d5a.js	(from https://carnagemusic.com/)
11:30:11	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:11%20GMT	https://carnagemusic.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.24.4	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min57a7.js	(from https://carnagemusic.com/)
11:30:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:12%20GMT	https://carnagemusic.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.24.7	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min52dd.js	(from https://carnagemusic.com/)
11:30:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:13%20GMT	https://carnagemusic.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.24.7	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/elementor/assets/js/frontend-modules.min52dd.js	(from https://carnagemusic.com/)
11:30:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:14%20GMT	https://carnagemusic.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.24.4	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/elementor-pro/assets/js/frontend.min57a7.js	(from https://carnagemusic.com/)
11:30:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:15%20GMT	https://carnagemusic.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.24.7	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/elementor/assets/js/frontend.min52dd.js	(from https://carnagemusic.com/)
11:30:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:16%20GMT	https://carnagemusic.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.24.4	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min57a7.js	(from https://carnagemusic.com/)
11:30:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:17%20GMT	https://carnagemusic.com/wp-content/uploads/2020/12/fon_lenty_radiatsiia_18526_2560x1080.jpg	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/2020/12/fon_lenty_radiatsiia_18526_2560x1080.jpg	(from https://carnagemusic.com/?load=custom-style.css&ver=6.6.3)
11:30:18	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:18%20GMT	https://carnagemusic.com/wp-content/uploads/elementor/css/post-1737.css?ver=1737201329	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/elementor/css/post-1737572c.css	(from https://carnagemusic.com/artists/)
11:30:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:19%20GMT	https://carnagemusic.com/wp-json/wp/v2/pages/1737	./carnage_website_backup_full/carnagemusic.com/wp-json/wp/v2/pages/1737	(from https://carnagemusic.com/artists/)
11:30:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:20%20GMT	https://carnagemusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarnagemusic.com%2Fartists%2F	./carnage_website_backup_full/carnagemusic.com/wp-json/oembed/1.0/embed4554	(from https://carnagemusic.com/artists/)
11:30:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:21%20GMT	https://carnagemusic.com/?p=1737	./carnage_website_backup_full/carnagemusic.com/indexb463.html	(from https://carnagemusic.com/artists/)
11:30:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:21%20GMT	https://carnagemusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarnagemusic.com%2Fartists%2F&format=xml	./carnage_website_backup_full/carnagemusic.com/wp-json/oembed/1.0/embed.5545f0.delayed	(from https://carnagemusic.com/artists/)
11:30:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:22%20GMT	https://carnagemusic.com/wp-content/uploads/2024/10/IMG_3307sq-1024x1024.jpg	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/2024/10/IMG_3307sq-1024x1024.jpg	(from https://carnagemusic.com/artists/)
11:30:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:23%20GMT	https://carnagemusic.com/wp-content/uploads/2017/04/tornada-1x1-1-1024x1024.jpg	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/2017/04/tornada-1x1-1-1024x1024.jpg	(from https://carnagemusic.com/artists/)
11:30:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:24%20GMT	https://carnagemusic.com/artist/agressorbunx/	./carnage_website_backup_full/carnagemusic.com/artist/agressorbunx/index.html	(from https://carnagemusic.com/artists/)
11:30:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:24%20GMT	https://carnagemusic.com/wp-content/uploads/2017/04/INVOLVER-1x1-1-1024x1024.jpg	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/2017/04/INVOLVER-1x1-1-1024x1024.jpg	(from https://carnagemusic.com/artists/)
11:30:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:25%20GMT	https://carnagemusic.com/artist/tornada/	./carnage_website_backup_full/carnagemusic.com/artist/tornada/index.html	(from https://carnagemusic.com/artists/)
11:30:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:25%20GMT	https://carnagemusic.com/wp-content/uploads/2017/04/IMG_0974-819x1024.jpg	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/2017/04/IMG_0974-819x1024.jpg	(from https://carnagemusic.com/artists/)
11:30:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:26%20GMT	https://carnagemusic.com/artist/involver/	./carnage_website_backup_full/carnagemusic.com/artist/involver/index.html	(from https://carnagemusic.com/artists/)
11:30:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:26%20GMT	https://carnagemusic.com/wp-content/uploads/2024/09/IMG_4310-1024x1024.jpg	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/2024/09/IMG_4310-1024x1024.jpg	(from https://carnagemusic.com/artists/)
11:30:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:27%20GMT	https://carnagemusic.com/wp-content/uploads/2017/04/2025-05-08-20.28.49-766x1024.jpg	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/2017/04/2025-05-08-20.28.49-766x1024.jpg	(from https://carnagemusic.com/artists/)
11:30:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:28%20GMT	https://carnagemusic.com/artist/bigm/	./carnage_website_backup_full/carnagemusic.com/artist/bigm/index.html	(from https://carnagemusic.com/artists/)
11:30:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:28%20GMT	https://carnagemusic.com/artist/chimali/	./carnage_website_backup_full/carnagemusic.com/artist/chimali/index.html	(from https://carnagemusic.com/artists/)
11:30:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:28%20GMT	https://carnagemusic.com/wp-content/plugins/essential-grid/public/assets/js/sr6/esg.min.js?ver=3.1.5	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/essential-grid/public/assets/js/sr6/esg.min.5cc6bd.delayed	(from https://carnagemusic.com/artists/)
11:30:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:29%20GMT	https://carnagemusic.com/wp-content/uploads/elementor/css/post-1227.css?ver=1751528121	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/elementor/css/post-12272112.css	(from https://carnagemusic.com/music/)
11:30:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:29%20GMT	https://carnagemusic.com/artist/copy-of-tornada/	./carnage_website_backup_full/carnagemusic.com/artist/copy-of-tornada/index.html	(from https://carnagemusic.com/artists/)
11:30:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:29%20GMT	https://carnagemusic.com/wp-content/plugins/essential-grid/	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/essential-grid/index.html	(from https://carnagemusic.com/artists/)
11:30:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:30%20GMT	https://carnagemusic.com/wp-json/wp/v2/pages/1227	./carnage_website_backup_full/carnagemusic.com/wp-json/wp/v2/pages/1227	(from https://carnagemusic.com/music/)
11:30:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:31%20GMT	https://carnagemusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarnagemusic.com%2Fmusic%2F	./carnage_website_backup_full/carnagemusic.com/wp-json/oembed/1.0/embed6c06	(from https://carnagemusic.com/music/)
11:30:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:32%20GMT	https://carnagemusic.com/?p=1227	./carnage_website_backup_full/carnagemusic.com/indexc7c9.html	(from https://carnagemusic.com/music/)
11:30:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:32%20GMT	https://carnagemusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarnagemusic.com%2Fmusic%2F&format=xml	./carnage_website_backup_full/carnagemusic.com/wp-json/oembed/1.0/embed2122	(from https://carnagemusic.com/music/)
11:30:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:33%20GMT	https://carnagemusic.com/wp-content/uploads/2024/09/C-002-1-1024x1024.png	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/2024/09/C-002-1-1024x1024.png	(from https://carnagemusic.com/music/)
11:30:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:34%20GMT	https://carnagemusic.com/wp-content/uploads/2024/08/C-006-1024x1024.png	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/2024/08/C-006-1024x1024.png	(from https://carnagemusic.com/music/)
11:30:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:34%20GMT	https://carnagemusic.com/playlist/dreadnought-rave-it-wings/	./carnage_website_backup_full/carnagemusic.com/playlist/dreadnought-rave-it-wings/index.html	(from https://carnagemusic.com/music/)
11:30:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:35%20GMT	https://carnagemusic.com/playlist/drimota-volya/	./carnage_website_backup_full/carnagemusic.com/playlist/drimota-volya/index.html	(from https://carnagemusic.com/music/)
11:30:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:35%20GMT	https://carnagemusic.com/wp-content/uploads/2024/09/C-007-1-1024x1024.png	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/2024/09/C-007-1-1024x1024.63.delayed	(from https://carnagemusic.com/music/)
11:30:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:36%20GMT	https://carnagemusic.com/playlist/whos-on-top-black-or-white/	./carnage_website_backup_full/carnagemusic.com/playlist/whos-on-top-black-or-white/index.html	(from https://carnagemusic.com/music/)
11:30:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:36%20GMT	https://carnagemusic.com/wp-content/uploads/2024/09/C-001-1-1024x1024.png	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/2024/09/C-001-1-1024x1024.png	(from https://carnagemusic.com/music/)
11:30:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:37%20GMT	https://carnagemusic.com/playlist/money-hold-on/	./carnage_website_backup_full/carnagemusic.com/playlist/money-hold-on/index.html	(from https://carnagemusic.com/music/)
11:30:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:37%20GMT	https://carnagemusic.com/wp-content/uploads/2024/09/C-005-1024x1024.png	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/2024/09/C-005-1024x1024.png	(from https://carnagemusic.com/music/)
11:30:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:38%20GMT	https://carnagemusic.com/playlist/11510/	./carnage_website_backup_full/carnagemusic.com/playlist/11510/index.html	(from https://carnagemusic.com/music/)
11:30:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:38%20GMT	https://carnagemusic.com/wp-content/uploads/2024/02/2-1-1024x1024.png	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/2024/02/2-1-1024x1024.png	(from https://carnagemusic.com/music/)
11:30:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:39%20GMT	https://carnagemusic.com/playlist/copy-of-crng-006-tornada/	./carnage_website_backup_full/carnagemusic.com/playlist/copy-of-crng-006-tornada/index.html	(from https://carnagemusic.com/music/)
11:30:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:39%20GMT	https://carnagemusic.com/wp-content/uploads/2024/02/1-1024x1024.png	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/2024/02/1-1024x1024.png	(from https://carnagemusic.com/music/)
11:30:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:40%20GMT	https://carnagemusic.com/playlist/copy-of-crng-007-tornada/	./carnage_website_backup_full/carnagemusic.com/playlist/copy-of-crng-007-tornada/index.html	(from https://carnagemusic.com/music/)
11:30:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:40%20GMT	https://carnagemusic.com/wp-content/uploads/2025/03/C-004-1024x1024.png	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/2025/03/C-004-1024x1024.png	(from https://carnagemusic.com/music/)
11:30:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:41%20GMT	https://carnagemusic.com/playlist/copy-of-crng-002-tornada/	./carnage_website_backup_full/carnagemusic.com/playlist/copy-of-crng-002-tornada/index.html	(from https://carnagemusic.com/music/)
11:30:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:41%20GMT	https://carnagemusic.com/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=3.24.7	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/elementor/assets/css/widget-divider.min52dd.css	(from https://carnagemusic.com/all-events/)
11:30:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:42%20GMT	https://carnagemusic.com/wp-content/uploads/elementor/css/post-1516.css?ver=1740074541	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/elementor/css/post-15165429.css	(from https://carnagemusic.com/all-events/)
11:30:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:43%20GMT	https://carnagemusic.com/wp-json/wp/v2/pages/1516	./carnage_website_backup_full/carnagemusic.com/wp-json/wp/v2/pages/1516	(from https://carnagemusic.com/all-events/)
11:30:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:44%20GMT	https://carnagemusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarnagemusic.com%2Fall-events%2F	./carnage_website_backup_full/carnagemusic.com/wp-json/oembed/1.0/embed0383	(from https://carnagemusic.com/all-events/)
11:30:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:45%20GMT	https://carnagemusic.com/?p=1516	./carnage_website_backup_full/carnagemusic.com/index4ecd.html	(from https://carnagemusic.com/all-events/)
11:30:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:45%20GMT	https://carnagemusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarnagemusic.com%2Fall-events%2F&format=xml	./carnage_website_backup_full/carnagemusic.com/wp-json/oembed/1.0/embed724a	(from https://carnagemusic.com/all-events/)
11:30:46	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:46%20GMT	https://carnagemusic.com/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css?ver=3.24.7	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min52dd.css	(from https://carnagemusic.com/donate/)
11:30:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:47%20GMT	https://carnagemusic.com/wp-content/plugins/elementor/assets/css/widget-text-editor.min.css?ver=3.24.7	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/elementor/assets/css/widget-text-editor.min52dd.css	(from https://carnagemusic.com/donate/)
11:30:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:48%20GMT	https://carnagemusic.com/wp-content/uploads/elementor/css/post-27.css?ver=1741084289	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/elementor/css/post-279c87.css	(from https://carnagemusic.com/donate/)
11:30:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:49%20GMT	https://carnagemusic.com/wp-json/wp/v2/pages/27	./carnage_website_backup_full/carnagemusic.com/wp-json/wp/v2/pages/27	(from https://carnagemusic.com/donate/)
11:30:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:50%20GMT	https://carnagemusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarnagemusic.com%2Fdonate%2F	./carnage_website_backup_full/carnagemusic.com/wp-json/oembed/1.0/embed50d9	(from https://carnagemusic.com/donate/)
11:30:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:51%20GMT	https://carnagemusic.com/?p=27	./carnage_website_backup_full/carnagemusic.com/index1c4a.html	(from https://carnagemusic.com/donate/)
11:30:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:51%20GMT	https://carnagemusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarnagemusic.com%2Fdonate%2F&format=xml	./carnage_website_backup_full/carnagemusic.com/wp-json/oembed/1.0/embed.73b291.delayed	(from https://carnagemusic.com/donate/)
11:30:52	3099/3099	---M--	200	added ('OK')	image/gif	etag:%22JFKX4Gl4l9piGeivuwDm/G2qA2sZqmLsEhkCWtwctAk%22	https://www.paypalobjects.com/en_US/i/btn/btn_donateCC_LG.gif	./carnage_website_backup_full/www.paypalobjects.com/en_US/i/btn/btn_donateCC_LG.gif	(from https://carnagemusic.com/donate/)
11:30:53	42/42	---M--	200	added ('OK')	image/gif	etag:%22EMKH4Lmcv0jpPecX1lsuI9JDUC4i6ZE+vkcq+Tq/75s%22	https://www.paypalobjects.com/en_US/i/scr/pixel.gif	./carnage_website_backup_full/www.paypalobjects.com/en_US/i/scr/pixel.gif	(from https://carnagemusic.com/donate/)
11:30:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:54%20GMT	https://carnagemusic.com/wp-content/uploads/elementor/css/post-1892.css?ver=1740074639	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/elementor/css/post-1892c925.css	(from https://carnagemusic.com/contact/)
11:30:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:55%20GMT	https://carnagemusic.com/wp-json/wp/v2/pages/1892	./carnage_website_backup_full/carnagemusic.com/wp-json/wp/v2/pages/1892	(from https://carnagemusic.com/contact/)
11:30:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:56%20GMT	https://carnagemusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarnagemusic.com%2Fcontact%2F	./carnage_website_backup_full/carnagemusic.com/wp-json/oembed/1.0/embed3976	(from https://carnagemusic.com/contact/)
11:30:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:57%20GMT	https://carnagemusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarnagemusic.com%2Fcontact%2F&format=xml	./carnage_website_backup_full/carnagemusic.com/wp-json/oembed/1.0/embeda0b4	(from https://carnagemusic.com/contact/)
11:30:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:58%20GMT	https://carnagemusic.com/?p=1892	./carnage_website_backup_full/carnagemusic.com/indexcfde.html	(from https://carnagemusic.com/contact/)
11:30:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:58%20GMT	https://carnagemusic.com/wp-content/uploads/elementor/css/post-1802.css?ver=1740074696	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/elementor/css/post-1802.7abbd7.delayed	(from https://carnagemusic.com/about/)
11:30:59	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:30:59%20GMT	https://carnagemusic.com/wp-json/wp/v2/pages/1802	./carnage_website_backup_full/carnagemusic.com/wp-json/wp/v2/pages/1802	(from https://carnagemusic.com/about/)
11:31:00	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:31:00%20GMT	https://carnagemusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarnagemusic.com%2Fabout%2F	./carnage_website_backup_full/carnagemusic.com/wp-json/oembed/1.0/embed9fb5	(from https://carnagemusic.com/about/)
11:31:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:31:01%20GMT	https://carnagemusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarnagemusic.com%2Fabout%2F&format=xml	./carnage_website_backup_full/carnagemusic.com/wp-json/oembed/1.0/embed9259	(from https://carnagemusic.com/about/)
11:31:02	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:31:01%20GMT	https://carnagemusic.com/?p=1802	./carnage_website_backup_full/carnagemusic.com/indexe467.html	(from https://carnagemusic.com/about/)
11:31:02	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:31:02%20GMT	https://carnagemusic.com/wp-json/	./carnage_website_backup_full/carnagemusic.com/wp-json/index.html	(from https://carnagemusic.com/)
11:31:08	45792422/45792422	URF---	200	added ('OK%20(cached)')	image/gif		https://carnagemusic.com/wp-content/uploads/2024/11/d63c07c6140e69d222fe3df47bc50e55.gif	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/2024/11/d63c07c6140e69d222fe3df47bc50e55.gif	(from https://carnagemusic.com/)
11:31:09	0/0	UR-M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:31:03%20GMT	https://carnagemusic.com/wp-json/wp/v2/pages/6639	./carnage_website_backup_full/carnagemusic.com/wp-json/wp/v2/pages/6639.json	(from https://carnagemusic.com/)
11:31:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:31:08%20GMT	https://carnagemusic.com/wp-content/uploads/2017/04/vector-damask-seamless-pattern-background-classical-luxury-old-fashioned-damask-ornament-royal-victorian-seamless-texture-wallpapers-textile-wrapping-exquisite-floral-baroque-template_1217-738.png	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/2017/04/vector-damask-seamless-pattern-background-classical-luxury-old-fashioned-damask-ornament-royal-victorian-seamless-texture-wallpapers-textile-wrapping-exquisite-fl	(from https://carnagemusic.com/)
11:31:15	0/0	UR-M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:31:09%20GMT	https://carnagemusic.com/wp-content/uploads/2024/09/Carnage-Logo-Icon-White-Alpha-2.png	./carnage_website_backup_full/carnagemusic.com/wp-content/uploads/2024/09/Carnage-Logo-Icon-White-Alpha-2.png	(from https://carnagemusic.com/)
11:31:15	193/193	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2008%20Aug%202025%2009:31:02%20GMT	https://cdn.jsdelivr.net/npm/d3@5/dist/d3.min.js	./carnage_website_backup_full/cdn.jsdelivr.net/npm/d3@5/dist/d3.min.js	(from https://carnagemusic.com/)
